rn,user_link,net_token_amount,shares_amount,avg_price,avg_price_usd,per_of_total_share,per_of_total_share_cum
726,"<a href=https://debank.com/profile/0xc1eeeb50068f8458953b61fd685cb3a3ae9ab649 target=_blank"">0xc1eeeb50068f8458953b61fd685cb3a3ae9ab649</a>",0.275,7957.706372075221,3.45576962936225e-05,0.08687632059735227,0.00020283901530858265,0.9558649488794871
588,"<a href=https://debank.com/profile/0x2dd1606bd2ddb4f7f3394c9d0400204b8d012933 target=_blank"">0x2dd1606bd2ddb4f7f3394c9d0400204b8d012933</a>",0.481,7956.753501808159,6.0451791033955435e-05,0.15197278006981227,0.0002028147269951352,0.9560677636064823
628,"<a href=https://debank.com/profile/0x63d9d3dbe96d5658141652253a3e676beaa3da86 target=_blank"">0x63d9d3dbe96d5658141652253a3e676beaa3da86</a>",0.41211098382478917,7895.232449363463,5.219744782283323e-05,0.13122177395421158,0.00020124657794374273,0.956269010184426
564,"<a href=https://debank.com/profile/0xdcc78d193e64361c12f8c6f2e1c12daad0d07648 target=_blank"">0xdcc78d193e64361c12f8c6f2e1c12daad0d07648</a>",0.5,7890.936519427222,6.336383504911194e-05,0.15929351312171494,0.00020113707626607846,0.9564701472606921
642,"<a href=https://debank.com/profile/0xf62e59b9fcf2f166017d1fea578285f730c8640c target=_blank"">0xf62e59b9fcf2f166017d1fea578285f730c8640c</a>",0.4,7862.856466249352,5.08720974008576e-05,0.12788990926088595,0.00020042132601467448,0.9566705685867068
556,"<a href=https://debank.com/profile/0xbe2d73aac4217612033c78aa3a63263343969891 target=_blank"">0xbe2d73aac4217612033c78aa3a63263343969891</a>",0.5,7848.527347275285,6.37062187435177e-05,0.1601542486102663,0.00020005608203015922,0.956870624668737
591,"<a href=https://debank.com/profile/0x0cb922ca05b1161df6c6942b1e4c5edb90c430cf target=_blank"">0x0cb922ca05b1161df6c6942b1e4c5edb90c430cf</a>",0.4739246691297353,7798.092108961673,6.077443847900882e-05,0.1527838996143042,0.00019877050631297944,0.95706939517505
678,"<a href=https://debank.com/profile/0x07fd424c9f49ff45d628093b40964e8109080bf4 target=_blank"">0x07fd424c9f49ff45d628093b40964e8109080bf4</a>",0.35,7797.1792812367385,4.48880277566845e-05,0.11284625737891699,0.00019874723866923703,0.9572681424137192
630,"<a href=https://debank.com/profile/0x06562998edbe47b31902580591eaa177b519ddb2 target=_blank"">0x06562998edbe47b31902580591eaa177b519ddb2</a>",0.4073453365590278,7784.255541480573,5.232938903256385e-05,0.13155346755841388,0.00019841781728527594,0.9574665602310044
683,"<a href=https://debank.com/profile/0x09b1d4566b301997d889302b8f65d9800712b86d target=_blank"">0x09b1d4566b301997d889302b8f65d9800712b86d</a>",0.34626855103954335,7758.92715710318,4.4628405967510565e-05,0.11219358118202317,0.0001977722060618591,0.9576643324370663
676,"<a href=https://debank.com/profile/0xd990ef33d359edbb93154a0685972f62ba1f362a target=_blank"">0xd990ef33d359edbb93154a0685972f62ba1f362a</a>",0.3559036049044061,7698.458168959091,4.623050448457887e-05,0.11622117674900703,0.0001962308737434294,0.9578605633108097
600,"<a href=https://debank.com/profile/0x13dbc89a4ff9ffdc22fc631622105d30944d5503 target=_blank"">0x13dbc89a4ff9ffdc22fc631622105d30944d5503</a>",0.45,7666.208520088832,5.869915993294501e-05,0.1475667531134271,0.00019540884202787806,0.9580559721528376
643,"<a href=https://debank.com/profile/0x3621767913acfceadef104223aedc47baca09d9a target=_blank"">0x3621767913acfceadef104223aedc47baca09d9a</a>",0.4,7617.693375898271,5.2509333240632356e-05,0.1320058383002877,0.00019417220880530779,0.9582501443616429
631,"<a href=https://debank.com/profile/0x459f9c4fe60c6100e65ecd639ba2b3f5b611418a target=_blank"">0x459f9c4fe60c6100e65ecd639ba2b3f5b611418a</a>",0.4064634577428943,7605.026706107229,5.344668381196915e-05,0.1343622907690998,0.00019384934004042473,0.9584439937016833
608,"<a href=https://debank.com/profile/0xe5a728ab2bc03a534f998d16d9c6c64ee8d79467 target=_blank"">0xe5a728ab2bc03a534f998d16d9c6c64ee8d79467</a>",0.44,7570.859431781453,5.811757620976807e-05,0.14610468071254643,0.00019297842875569342,0.958636972130439
614,"<a href=https://debank.com/profile/0x324d6fdbaa17b1a5256f396319d513aefbbacf target=_blank"">0x324d6fdbaa17b1a5256f396319d513aefbbacf</a>",0.43,7540.017203417543,5.7029047600196556e-05,0.14336817421451412,0.0001921922716723897,0.9588291644021114
590,"<a href=https://debank.com/profile/0x933266534189fc69b212b181462d8f353909807e target=_blank"">0x933266534189fc69b212b181462d8f353909807e</a>",0.48,7513.471156001205,6.388525224011961e-05,0.16060432986904866,0.00019151562266493698,0.9590206800247764
606,"<a href=https://debank.com/profile/0xa59ddb64b61a8052ab2393f028d141800aaf4fc3 target=_blank"">0xa59ddb64b61a8052ab2393f028d141800aaf4fc3</a>",0.44999999999999996,7493.662604469238,6.005074204056357e-05,0.15096456295287478,0.00019101070995522292,0.9592116907347316
595,"<a href=https://debank.com/profile/0x2d0a2b22d6084b6e188f3770dc5fc33372a8d531 target=_blank"">0x2d0a2b22d6084b6e188f3770dc5fc33372a8d531</a>",0.46,7492.439970842672,6.139521995372944e-05,0.1543445132026781,0.00019097954547273255,0.9594026702802043
602,"<a href=https://debank.com/profile/0xeb0dc6eeb8422ad34cc3d5bdb6c0541a6b062782 target=_blank"">0xeb0dc6eeb8422ad34cc3d5bdb6c0541a6b062782</a>",0.45,7460.576831647415,6.031705190557401e-05,0.15163405263801777,0.00019016736574696557,0.9595928376459513
644,"<a href=https://debank.com/profile/0xc10126a82efa854f63a7e2e224de9f6acbf089dd target=_blank"">0xc10126a82efa854f63a7e2e224de9f6acbf089dd</a>",0.4,7429.292997657458,5.3840924045683035e-05,0.13535339100464486,0.00018936995229830306,0.9597822075982496
597,"<a href=https://debank.com/profile/0x0f7d71750c2c2c172f197146d793bece6b736b3b target=_blank"">0x0f7d71750c2c2c172f197146d793bece6b736b3b</a>",0.45547324631144276,7424.664501707367,6.13459700713349e-05,0.15422070146083233,0.00018925197363498235,0.9599714595718846
645,"<a href=https://debank.com/profile/0xbcec43bbc3c9a4cc2a133e92e8b200e0e92c221b target=_blank"">0xbcec43bbc3c9a4cc2a133e92e8b200e0e92c221b</a>",0.4,7387.514883859002,5.414540698577284e-05,0.1361188458918836,0.00018830504350824442,0.9601597646153928
623,"<a href=https://debank.com/profile/0x85073d1906f91c808dd48ca53cf3a70f008bba63 target=_blank"">0x85073d1906f91c808dd48ca53cf3a70f008bba63</a>",0.41697589133163704,7362.792434043242,5.66328461744584e-05,0.14237214364027967,0.0001876748773344532,0.9603474394927272
646,"<a href=https://debank.com/profile/0xff71c7f43917eeb4516c1ac66134b0d331a1ff94 target=_blank"">0xff71c7f43917eeb4516c1ac66134b0d331a1ff94</a>",0.4,7357.6294511700125,5.4365336370179925e-05,0.1366717373678138,0.00018754327479559402,0.9605349827675228
647,"<a href=https://debank.com/profile/0x80256731f7ae1b5ba648a339e1e1417f110ab323 target=_blank"">0x80256731f7ae1b5ba648a339e1e1417f110ab323</a>",0.4,7355.361826293145,5.438209695818412e-05,0.13671387264802695,0.00018748547386959768,0.9607224682413924
667,"<a href=https://debank.com/profile/0x896238d0b08d5ca2b0fede371e4e51581d75d74c target=_blank"">0x896238d0b08d5ca2b0fede371e4e51581d75d74c</a>",0.395,7338.407467595715,5.3826392407917625e-05,0.1353168591938845,0.00018705331348787724,0.9609095215548803
673,"<a href=https://debank.com/profile/0x1f1e4e3b02268d87d3b6f9043f3b4d96ab244e34 target=_blank"">0x1f1e4e3b02268d87d3b6f9043f3b4d96ab244e34</a>",0.377,7279.498068900364,5.178928497977462e-05,0.13019567297490442,0.00018555173453219763,0.9610950732894125
624,"<a href=https://debank.com/profile/0xb3aa628d196b374a627c523ed9cc82ee049a2005 target=_blank"">0xb3aa628d196b374a627c523ed9cc82ee049a2005</a>",0.415,7256.769756282253,5.718797949194001e-05,0.14376772104376256,0.000184972398183817,0.9612800456875963
613,"<a href=https://debank.com/profile/0xb4fa3663e1fa15fc1b79a6654f0cae50a3236442 target=_blank"">0xb4fa3663e1fa15fc1b79a6654f0cae50a3236442</a>",0.43,7244.112758556913,5.935854594368014e-05,0.14922441657511468,0.00018464977595633947,0.9614646954635526
618,"<a href=https://debank.com/profile/0x140ce892bd1e2e458ce05d193c261ef07e2bf3dc target=_blank"">0x140ce892bd1e2e458ce05d193c261ef07e2bf3dc</a>",0.42,7236.091550712485,5.804238338563388e-05,0.14591564971231427,0.00018444531831180277,0.9616491407818645
619,"<a href=https://debank.com/profile/0x1d0998850a9f7031db2fb7ae1919bc43093c7fab target=_blank"">0x1d0998850a9f7031db2fb7ae1919bc43093c7fab</a>",0.42,7211.28267300541,5.824206580782371e-05,0.14641764133757842,0.00018381294912277703,0.9618329537309872
648,"<a href=https://debank.com/profile/0x6b27e75bffa03521fe692a170329ab2640aeaa2c target=_blank"">0x6b27e75bffa03521fe692a170329ab2640aeaa2c</a>",0.4,7143.071965001599,5.5998315845038594e-05,0.14077696611863477,0.00018207428320598143,0.9620150280141931
612,"<a href=https://debank.com/profile/0x4250cf8bea1ceca2196bdf7b556d8651ad45376a target=_blank"">0x4250cf8bea1ceca2196bdf7b556d8651ad45376a</a>",0.43,7130.241336671363,6.030651414118032e-05,0.15160756122522026,0.00018174723519809964,0.9621967752493913
687,"<a href=https://debank.com/profile/0x9216e9bc6bf047bdab4ca1768b9c8abe9025a6ce target=_blank"">0x9216e9bc6bf047bdab4ca1768b9c8abe9025a6ce</a>",0.34,7130.093220822535,4.7685211044236145e-05,0.11987823630465747,0.0001817434597794648,0.9623785187091708
616,"<a href=https://debank.com/profile/0xa12cd0753f031426e2a9f77829046099459999b9 target=_blank"">0xa12cd0753f031426e2a9f77829046099459999b9</a>",0.429,7102.966321547612,6.039730171584544e-05,0.15183579664854965,0.0001810520050712829,0.962559570714242
688,"<a href=https://debank.com/profile/0x50963b78191b6d9e3f6a18dcd4980e88311775bb target=_blank"">0x50963b78191b6d9e3f6a18dcd4980e88311775bb</a>",0.33999999999999997,7084.612292915917,4.799133473259709e-05,0.12064781595101244,0.00018058416761655314,0.9627401548818586
611,"<a href=https://debank.com/profile/0xd2d40f2c048271e7e6024925efefb6ae2c6805e0 target=_blank"">0xd2d40f2c048271e7e6024925efefb6ae2c6805e0</a>",0.43,7081.168618320099,6.072444015632141e-05,0.1526582063309842,0.00018049638961477739,0.9629206512714734
649,"<a href=https://debank.com/profile/0xbe62d3d8f77628990974847c3b79098f187fb61e target=_blank"">0xbe62d3d8f77628990974847c3b79098f187fb61e</a>",0.4,7080.509195947284,5.6493112137888415e-05,0.14202085925904456,0.00018047958118047228,0.9631011308526539
633,"<a href=https://debank.com/profile/0x2bb249052d3f3898a866b76a82597f83f422f3af target=_blank"">0x2bb249052d3f3898a866b76a82597f83f422f3af</a>",0.401,7075.655695200912,5.667319288472157e-05,0.14247357325254578,0.00018035586722746087,0.9632814867198813
682,"<a href=https://debank.com/profile/0xf417bef49d4d879543f1daa6548f914f663f0919 target=_blank"">0xf417bef49d4d879543f1daa6548f914f663f0919</a>",0.349,7053.271861351469,4.948058246731588e-05,0.12439171029370877,0.00017978531151648558,0.9634612720313979
632,"<a href=https://debank.com/profile/0x7ef29c0355b2c0e4176b94c7f17364b0d9aee802 target=_blank"">0x7ef29c0355b2c0e4176b94c7f17364b0d9aee802</a>",0.4015,7027.655113499807,5.713143196636623e-05,0.14362556339184637,0.00017913235001392586,0.9636404043814117
666,"<a href=https://debank.com/profile/0x8139f694fc258df4b6a026d6a7f3fb1831609e7a target=_blank"">0x8139f694fc258df4b6a026d6a7f3fb1831609e7a</a>",0.39632111040001117,6958.970286658843,5.695111404050753e-05,0.14317225314213392,0.00017738159898195125,0.9638177859803937
674,"<a href=https://debank.com/profile/0x4172309bb003f607a02323bd05c14f3bc33d9bb1 target=_blank"">0x4172309bb003f607a02323bd05c14f3bc33d9bb1</a>",0.37374964964786783,6942.00000030676,5.3838900840010404e-05,0.13534830476674414,0.00017694903261015842,0.9639947350130038
627,"<a href=https://debank.com/profile/0x4733c51630aca1f15519248e698491f40ab2ccaf target=_blank"">0x4733c51630aca1f15519248e698491f40ab2ccaf</a>",0.41226155,6929.007436311795,5.9497922868364034e-05,0.14957480319492375,0.00017661785692160568,0.9641713528699254
650,"<a href=https://debank.com/profile/0x0a3bd1adc08c0cc555d3c224975957588d98deef target=_blank"">0x0a3bd1adc08c0cc555d3c224975957588d98deef</a>",0.4,6923.990792174622,5.777015192626676e-05,0.1452312734350383,0.00017648998450342895,0.9643478428544289
651,"<a href=https://debank.com/profile/0x26149c77d9a457eba7629ed634fc0ac62c6a97e6 target=_blank"">0x26149c77d9a457eba7629ed634fc0ac62c6a97e6</a>",0.4,6886.841119704383,5.808178133448358e-05,0.14601469418582497,0.00017554305298439948,0.9645233859074133
668,"<a href=https://debank.com/profile/0x0191386d6a298ec2b0d614a411dca4614460615b target=_blank"">0x0191386d6a298ec2b0d614a411dca4614460615b</a>",0.39420899096084155,6879.183614514314,5.7304618258641086e-05,0.14406094507131076,0.0001753478659870601,0.9646987337734003
605,"<a href=https://debank.com/profile/0x87c7732704f5f94b0a849cfaa4bbb0fba7b09759 target=_blank"">0x87c7732704f5f94b0a849cfaa4bbb0fba7b09759</a>",0.45,6873.956362290743,6.546448308409652e-05,0.16457443724926443,0.00017521462524604462,0.9648739483986464
621,"<a href=https://debank.com/profile/0xd0eb4761ab5a2559eb7e8d8f0be4ff3e38418daa target=_blank"">0xd0eb4761ab5a2559eb7e8d8f0be4ff3e38418daa</a>",0.42,6856.825073037476,6.125283867187033e-05,0.1539865737791484,0.00017477795496938133,0.9650487263536157
652,"<a href=https://debank.com/profile/0x5255ba61aa23d11859d219771201fc8a85c8e9e9 target=_blank"">0x5255ba61aa23d11859d219771201fc8a85c8e9e9</a>",0.4,6804.834993774304,5.878173392388753e-05,0.14777433999795705,0.00017345274692695306,0.9652221791005426
694,"<a href=https://debank.com/profile/0x489c7f1e8fa52cb6b086c2aaa93b68b78cd6d45a target=_blank"">0x489c7f1e8fa52cb6b086c2aaa93b68b78cd6d45a</a>",0.3227433981749248,6800,4.746226443748894e-05,0.11931775968262533,0.00017332950470986844,0.9653955086052525
700,"<a href=https://debank.com/profile/0x2eab93bea3daacaf98f36fd7e1973c61f5559705 target=_blank"">0x2eab93bea3daacaf98f36fd7e1973c61f5559705</a>",0.3,6787.399240597052,4.419955116322442e-05,0.11111546164678802,0.00017300831597659178,0.965568516921229
681,"<a href=https://debank.com/profile/0x0f8bf98301dee27232e68e4457ad026c603ad623 target=_blank"">0x0f8bf98301dee27232e68e4457ad026c603ad623</a>",0.35,6764.680836908667,5.173932199289737e-05,0.13007006852404435,0.00017242923220319375,0.9657409461534322
677,"<a href=https://debank.com/profile/0x6a1a1e7a81cc3f9ecfd12406ecff2c82c49df6b6 target=_blank"">0x6a1a1e7a81cc3f9ecfd12406ecff2c82c49df6b6</a>",0.35,6754.27199360158,5.181905619607266e-05,0.13027051632411685,0.0001721639146068673,0.965913110068039
653,"<a href=https://debank.com/profile/0x37b130110a5b9c18dc8a3f7b905579573a9f12a1 target=_blank"">0x37b130110a5b9c18dc8a3f7b905579573a9f12a1</a>",0.4,6747.379336466623,5.9282275392191994e-05,0.14903267622220104,0.00017198822330578828,0.9660850982913448
654,"<a href=https://debank.com/profile/0x4d0a0198765ae0bc7c37ca848832a649cf85a279 target=_blank"">0x4d0a0198765ae0bc7c37ca848832a649cf85a279</a>",0.4,6668.759319730755,5.998117203248379e-05,0.15078966743106262,0.00016998422792915456,0.966255082519274
655,"<a href=https://debank.com/profile/0xa1fcb075d9e32b9de250d4bf122904f942900445 target=_blank"">0xa1fcb075d9e32b9de250d4bf122904f942900445</a>",0.4,6666.732374514034,5.9999408635202295e-05,0.1508355133384668,0.00016993256183937686,0.9664250150811133
656,"<a href=https://debank.com/profile/0xc7f5e6165a6e10535111adb5acf6bc49cceb0f32 target=_blank"">0xc7f5e6165a6e10535111adb5acf6bc49cceb0f32</a>",0.4,6658.965959145204,6.006938651648358e-05,0.15101143423311386,0.0001697345987615459,0.9665947496798749
657,"<a href=https://debank.com/profile/0x4cef1ab86b4728e56c1d3cea28b19c5095da6490 target=_blank"">0x4cef1ab86b4728e56c1d3cea28b19c5095da6490</a>",0.4,6657.582134572371,6.008187235465369e-05,0.15104282300598162,0.00016969932558098496,0.9667644490054559
543,"<a href=https://debank.com/profile/0xa97e0869227580c5a1834303d8852e9cb5223686 target=_blank"">0xa97e0869227580c5a1834303d8852e9cb5223686</a>",0.5,6649.885333147328,7.518926642353917e-05,0.1890220563254563,0.000169503136937036,0.966933952142393
658,"<a href=https://debank.com/profile/0x8877c34ebb773b1815d9375428b72ff2ad9d4c92 target=_blank"">0x8877c34ebb773b1815d9375428b72ff2ad9d4c92</a>",0.4,6622.029641383143,6.040444118526356e-05,0.15185374491769332,0.00016879310557573645,0.9671027452479687
659,"<a href=https://debank.com/profile/0x6df39ead12a99be4eac32c506d2ebfb6bf1e3023 target=_blank"">0x6df39ead12a99be4eac32c506d2ebfb6bf1e3023</a>",0.4,6602.9257229818395,6.057920636722876e-05,0.15229309584689474,0.00016830615370595474,0.9672710514016747
660,"<a href=https://debank.com/profile/0x9a142c0625f0c9c85aa103581d1d97fe86a12fad target=_blank"">0x9a142c0625f0c9c85aa103581d1d97fe86a12fad</a>",0.4,6586.240950634914,6.0732670273995975e-05,0.15267889643531216,0.00016788086498138274,0.9674389322666561
661,"<a href=https://debank.com/profile/0x353a0b93302972a40f1425026e0fab399574a96e target=_blank"">0x353a0b93302972a40f1425026e0fab399574a96e</a>",0.4,6501.718089779317,6.152219989802371e-05,0.1546637344336367,0.0001657264082742119,0.9676046586749303
675,"<a href=https://debank.com/profile/0xaae7b8cb009b865f7dae9398f529bcf6a547c9cc target=_blank"">0xaae7b8cb009b865f7dae9398f529bcf6a547c9cc</a>",0.37,6500.641687153105,5.6917457968989836e-05,0.14308764346114197,0.00016569897116626046,0.9677703576460965
662,"<a href=https://debank.com/profile/0xa99f45c3867e34492e5d4bbacf367c76704f0621 target=_blank"">0xa99f45c3867e34492e5d4bbacf367c76704f0621</a>",0.4,6499.435816985213,6.15438033797742e-05,0.15471804450658333,0.0001656682339781803,0.9679360258800748
663,"<a href=https://debank.com/profile/0x66928cd77386c1252ffaba25a082eb88fa12f4f8 target=_blank"">0x66928cd77386c1252ffaba25a082eb88fa12f4f8</a>",0.4,6493.945747067751,6.159583334686994e-05,0.15484884524236367,0.00016552829411058966,0.9681015541741853
664,"<a href=https://debank.com/profile/0x8b61c93bc5527a6011cfeebbe31dac805d38d7b8 target=_blank"">0x8b61c93bc5527a6011cfeebbe31dac805d38d7b8</a>",0.4,6431.911542465907,6.218991000716492e-05,0.1563423242625122,0.00016394706499901494,0.9682655012391843
684,"<a href=https://debank.com/profile/0x677e8a785ec053d060fca3131a5177948d06cd39 target=_blank"">0x677e8a785ec053d060fca3131a5177948d06cd39</a>",0.345,6377.454009070144,5.409682288721079e-05,0.13599670789730356,0.00016255896245619011,0.9684280602016405
665,"<a href=https://debank.com/profile/0x0a352179a107122943f6e0d6d09638acccdb7fa5 target=_blank"">0x0a352179a107122943f6e0d6d09638acccdb7fa5</a>",0.4,6254.345024378749,6.395553786061434e-05,0.1607810244046914,0.0001594209596117939,0.9685874811612523
670,"<a href=https://debank.com/profile/0x73866ae71602cbbe36afc130a2c6456edadd649a target=_blank"">0x73866ae71602cbbe36afc130a2c6456edadd649a</a>",0.39,6236.191231182387,6.253817202556434e-05,0.15721783756366747,0.0001589582260848335,0.9687464393873371
707,"<a href=https://debank.com/profile/0xd390ea95bd404a148a3aaf768332d14230f9e4cf target=_blank"">0xd390ea95bd404a148a3aaf768332d14230f9e4cf</a>",0.3,6040.252781411731,4.9666795555844904e-05,0.1248598406876163,0.00015396382690066184,0.9689004032142378
722,"<a href=https://debank.com/profile/0xb7d41819e5bc5635d03a6bb5bc84e326d2323757 target=_blank"">0xb7d41819e5bc5635d03a6bb5bc84e326d2323757</a>",0.28,6029.514018498721,4.643823683649329e-05,0.11674340549510231,0.00015369009977464585,0.9690540933140124
671,"<a href=https://debank.com/profile/0xc6da31bcd085ae0b6c41052aaf9ca24e1998e42a target=_blank"">0xc6da31bcd085ae0b6c41052aaf9ca24e1998e42a</a>",0.38109864844774693,6009.533460731771,6.34156795927618e-05,0.1594238477122235,0.00015318080268912051,0.9692072741167015
696,"<a href=https://debank.com/profile/0xd1d4ca6acc671855964ef0f982cf2e96188eec3f target=_blank"">0xd1d4ca6acc671855964ef0f982cf2e96188eec3f</a>",0.31,6004.194422353106,5.1630573261567995e-05,0.12979667965091884,0.00015304471256003213,0.9693603188292615
693,"<a href=https://debank.com/profile/0x44cddd49c6098b77108336fc5f10a4cc9037d764 target=_blank"">0x44cddd49c6098b77108336fc5f10a4cc9037d764</a>",0.325,5991.96789867497,5.423927589329521e-05,0.13635482763194948,0.00015273306295805346,0.9695130518922196
724,"<a href=https://debank.com/profile/0x7287c3d93b89b7f9153fee6ef086cd2858e9b9eb target=_blank"">0x7287c3d93b89b7f9153fee6ef086cd2858e9b9eb</a>",0.28,5927.5170972887945,4.723731630028872e-05,0.11875225131311082,0.00015109023568122702,0.9696641421279009
708,"<a href=https://debank.com/profile/0x39013f33ec48b619ea10c5ca4c75b9db6bd5c1c9 target=_blank"">0x39013f33ec48b619ea10c5ca4c75b9db6bd5c1c9</a>",0.3,5782.523512947615,5.1880463491116247e-05,0.13042489119349168,0.00014739440242240862,0.9698115365303233
625,"<a href=https://debank.com/profile/0x0914a5b426229bf17584bcc2b6e2ca1993bb2ef4 target=_blank"">0x0914a5b426229bf17584bcc2b6e2ca1993bb2ef4</a>",0.415,5778.163777740753,7.182212480696833e-05,0.180557230658478,0.00014728327437180986,0.9699588198046951
685,"<a href=https://debank.com/profile/0x4b08454eea05575fa34c6816df312ff6699977f4 target=_blank"">0x4b08454eea05575fa34c6816df312ff6699977f4</a>",0.345,5716.347280127104,6.0353226123855944e-05,0.15172499281406762,0.00014570759453147564,0.9701045273992266
691,"<a href=https://debank.com/profile/0xdc8c820f85ac7d03c82fa64feab0b90d84ee658e target=_blank"">0xdc8c820f85ac7d03c82fa64feab0b90d84ee658e</a>",0.32506471421001937,5672.424329017946,5.7306134970741353e-05,0.14406475800969523,0.00014458801462542475,0.9702491154138521
679,"<a href=https://debank.com/profile/0xac1259590ad324b4b87833992fcd455faac80375 target=_blank"">0xac1259590ad324b4b87833992fcd455faac80375</a>",0.35,5593.715049653292,6.257022334766472e-05,0.15729841298486175,0.00014258174397713857,0.9703916971578292
709,"<a href=https://debank.com/profile/0xcee17d723afedd0fc7cb88452fc833288a44b5a2 target=_blank"">0xcee17d723afedd0fc7cb88452fc833288a44b5a2</a>",0.3,5574.090653262656,5.382043792639117e-05,0.13530188992505107,0.00014208152531440047,0.9705337786831436
689,"<a href=https://debank.com/profile/0x2b74806554953b466c599a6476c37d95abe3970c target=_blank"">0x2b74806554953b466c599a6476c37d95abe3970c</a>",0.33233728473059415,5550.689619859107,5.9873152255094004e-05,0.15051811111169358,0.0001414850415600569,0.9706752637247037
735,"<a href=https://debank.com/profile/0x8e0ae29988e891700ba750386e79a4f126f62f7a target=_blank"">0x8e0ae29988e891700ba750386e79a4f126f62f7a</a>",0.25,5540.899870593508,4.5119025039017984e-05,0.11342697299683925,0.00014123550444366867,0.9708164992291474
711,"<a href=https://debank.com/profile/0xba23d3b0a18fa6290d63153fba8c4d1c9c300280 target=_blank"">0xba23d3b0a18fa6290d63153fba8c4d1c9c300280</a>",0.3,5536.199611528,5.418879755984801e-05,0.1362279276255799,0.00014111569656486973,0.9709576149257122
680,"<a href=https://debank.com/profile/0x0ca3bcda2cbd93cc7d328514c955b317f51321f1 target=_blank"">0x0ca3bcda2cbd93cc7d328514c955b317f51321f1</a>",0.35,5522.291568614644,6.337948578977388e-05,0.15933285830120206,0.0001407611856546263,0.9710983761113668
697,"<a href=https://debank.com/profile/0x43f6ba73305cfbb1d5b7e3c2e7c8ab00168adba5 target=_blank"">0x43f6ba73305cfbb1d5b7e3c2e7c8ab00168adba5</a>",0.31,5515.9657150046905,5.620049434983415e-05,0.14128523277076555,0.00014059994196740857,0.9712389760533342
690,"<a href=https://debank.com/profile/0xd9cf1685f1beeaabf11bc1b9b1d920c5624143b5 target=_blank"">0xd9cf1685f1beeaabf11bc1b9b1d920c5624143b5</a>",0.32809465021290507,5496.258988303056,5.969417578595632e-05,0.15006817321710486,0.0001400976247352546,0.9713790736780694
712,"<a href=https://debank.com/profile/0x2347bed5e420ea261d24ac62d95b8e2bcf71c613 target=_blank"">0x2347bed5e420ea261d24ac62d95b8e2bcf71c613</a>",0.3,5441.59247426936,5.51309201154908e-05,0.1385963766243381,0.00013870419535265524,0.9715177778734221
695,"<a href=https://debank.com/profile/0xac9fa4158c0c7195bbe6bf40cbf6236e8a71c151 target=_blank"">0xac9fa4158c0c7195bbe6bf40cbf6236e8a71c151</a>",0.31823244334273815,5436.41785097743,5.8537156647280554e-05,0.14715948495343095,0.00013857229610379489,0.9716563501695259
713,"<a href=https://debank.com/profile/0x5f96aa2469ae774bf9354bccdca472fc523ac4fe target=_blank"">0x5f96aa2469ae774bf9354bccdca472fc523ac4fe</a>",0.3,5391.652096150517,5.564157231402065e-05,0.1398801307188322,0.00013743123344024896,0.9717937814029661
714,"<a href=https://debank.com/profile/0xa168dea9f33b7ecd6fea972d4793e7b958beca3a target=_blank"">0xa168dea9f33b7ecd6fea972d4793e7b958beca3a</a>",0.3,5391.082802249928,5.564744801819724e-05,0.13989490194534696,0.00013741672234762788,0.9719311981253138
723,"<a href=https://debank.com/profile/0xd11114ec8f89da9e654dae5267db1d9480cce390 target=_blank"">0xd11114ec8f89da9e654dae5267db1d9480cce390</a>",0.28,5365.446934320743,5.218577379061295e-05,0.1311924260209114,0.0001367632734813083,0.9720679613987951
736,"<a href=https://debank.com/profile/0x93676a2255fe06ace13028c4955d0a37b4e6b4ad target=_blank"">0x93676a2255fe06ace13028c4955d0a37b4e6b4ad</a>",0.25,5319.31716158393,4.699851360725361e-05,0.11815191328295521,0.00013558744250177145,0.9722035488412969
748,"<a href=https://debank.com/profile/0xa1b9335c4da6e49780dda29c794bb14ca223131e target=_blank"">0xa1b9335c4da6e49780dda29c794bb14ca223131e</a>",0.245,5305.375282986565,4.6179579564460456e-05,0.11609315404607536,0.00013523206913235874,0.9723387809104292
737,"<a href=https://debank.com/profile/0x13c385a2aa976b637d2a701dec0e2479cdae3bb7 target=_blank"">0x13c385a2aa976b637d2a701dec0e2479cdae3bb7</a>",0.25,5286.30942936112,4.729197246976401e-05,0.11888965419036322,0.00013474608751974562,0.972473526997949
715,"<a href=https://debank.com/profile/0x8c01b3606761b2aa382afbc7fe4f9b1335fe0860 target=_blank"">0x8c01b3606761b2aa382afbc7fe4f9b1335fe0860</a>",0.3,5275.362051984092,5.686813474483109e-05,0.1429636473417681,0.00013446704288759382,0.9726079940408365
729,"<a href=https://debank.com/profile/0xa9530a1ab84073551fa79571792953d38eb2434c target=_blank"">0xa9530a1ab84073551fa79571792953d38eb2434c</a>",0.263,5275.2811529254595,4.985516266827802e-05,0.12533338618991752,0.00013446498080027554,0.9727424590216368
699,"<a href=https://debank.com/profile/0x4a41a60fabdeb983ab865ea4214f2e280c6c004a target=_blank"">0x4a41a60fabdeb983ab865ea4214f2e280c6c004a</a>",0.30000000000000004,5263.73369499425,5.6993764765359724e-05,0.14327947493187607,0.00013417064033499987,0.9728766296619719
